sample_id,filename,md5,title,description,type,href,size,download_link,last_checked
15425,simple.zip,7e47d25fa4950ce6573911db4b92160d,Cairo Simple,"A program that can handle and simplify work in many fields, such as trading.",business,https://cairo-simple.software.informer.com/,9 MB,https://cairo-simple.software.informer.com/download/?cf1dd4e8,"August 15, 2023."
15426,act_pro_v19_sp2x144.exe,8dd3b8f039022c032eaa1183533cbad4,Act! Pro,Organize all your prospect and customer details in one place.,business,https://act-pro3.software.informer.com/,505 MB,https://act-pro3.software.informer.com/download/?ca1a3a8b,"July 24, 2023."
15427,setup.exe,d03654770acda58e7b1c79715f43d4a2,OfficePos,Cloud point of sale program for Windows.,business,https://officepos.software.informer.com/,112 MB,https://officepos.software.informer.com/download/?cf1dba71,"June 20, 2024."
15428,setup_autobinaryoptionstrading.exe,88e8a37f455edeff746531ed4c89eb63,Auto Binary Options Trading,It is an automated tool that invests money on the Forex market.,business,https://auto-binary-options-trading.software.informer.com/,13.9 MB,https://auto-binary-options-trading.software.informer.com/download/?cacbd16,"May 21, 2024."
15429,wbsprosetup.exe,05d5cd509657585056b519e74dd9f56a,WBS Schedule Pro,Helps you plan and manage your projects using the WBS approach.,business,https://wbs-schedule-pro.software.informer.com/,21.8 MB,http://www.criticaltools.com/WBS Schedule Pro Overview.html,"May 24, 2023."
15430,eam_setup.zip,9890862abe6f925884928d91d90a6e24,Employee Attendance Management,It is a powerful and complete time attendance management program.,business,https://employee-attendance-management.software.informer.com/,64.6 MB,https://employee-attendance-management.software.informer.com/download/?cac19e9,"October 19, 2023."
15431,projectplan_365_pc_17.44.808.msi,8d9d637e64762803cbd00edd7fedc810,Project Plan 365,Makes Gantt charts with new or existing data and modifies schedules.,business,https://project-plan-365.software.informer.com/,15.9 MB,https://project-plan-365.software.informer.com/download/?ca1a3c4a,"July 8, 2024."
15432,splunk-6.4.2-00f5bb3fa822-x86-release.msi,446082dcf6d940e1d6a8875a5890d67d,Splunk Enterprise,Splunk Enterprise makes it simple to analyze big data packs.,business,https://splunk-enterprise.software.informer.com/,124 MB,https://splunk-enterprise.software.informer.com/download/?ca158a7d,"June 21, 2024."
15433,anylogic-ple-7.3.0.x86_64.exe,1786903641f8e7431dd3b2fd431499d3,AnyLogic Personal Learning,Professional software tool featuring agent-based simulation for analyzing data.,business,https://anylogic-personal-learning-edition.software.informer.com/,508 MB,https://anylogic-personal-learning-edition.software.informer.com/download/?ca121996,"October 9, 2021."
15434,setup_5923.exe,08b94e322ebca472acba30013ae10d03,vfxAlert,Assistant for all traders in the Forex market.,business,https://vfxalert2.software.informer.com/,28.8 MB,https://vfxalert2.software.informer.com/download/?ca128b79,"September 22, 2023."
15435,avocode_setup_3.8.1.exe,63a8458fa84898434d9654fa7d72e046,Avocode,File sharing service for teams working on graphics and web content.,business,https://avocode.software.informer.com/,109 MB,https://avocode.software.informer.com/download/?ca2b0f55,"July 3, 2024."
15436,powertimetracker-setup.zip,57120689de0e0020797e8d8de37b33d3,Power Time Tracker,A time tracking and customer billing solution made for freelancers.,business,https://power-time-tracker.software.informer.com/,1.8 MB,https://power-time-tracker.software.informer.com/download/?ca14b6f8,"May 18, 2024."
15437,sbismartxpress_client.zip,d0f2d0e7e313ec939d0108c475a0b3b1,SBISmart Xpress,High speed desktop trading terminal.,business,https://sbismart-xpress.software.informer.com/,17.2 MB,https://sbismart-xpress.software.informer.com/download/?ca15c15a,"May 28, 2024."
15438,studiotax2016install.exe,7021dcf2fd0d8fdec65ef2929e4b07ec,StudioTax 2016,Canadians tax return preparation tool with CRA & Revenue Quebec certifications.,business,https://studiotax-2016.software.informer.com/,29.7 MB,https://studiotax-2016.software.informer.com/download/?ca22a580,"June 3, 2024."
15439,cqg_en-us_production_v4.02.727_installwithautoupgrade.msi,cf8b3637b237789f7d720eca99b420a2,CQG Trader,High-performance market data and electronic trading application.,business,https://cqg-trader.software.informer.com/,22.1 MB,https://cqg-trader.software.informer.com/download/?ca45a67,"May 23, 2023."
15440,gpsetup.exe,8416826886d7082410e83d932939c0cd,ProFile,"Explore how the Active Auditor instantly flags errors, omissions in real time.",business,https://profile.software.informer.com/,3.8 MB,https://profile.software.informer.com/download/?ca37b90,"June 26, 2024."
15442,demobudgetexpress.exe,ccd0aa2d6387f4d0ecad3fd63dfa9cb9,BudgetExpress,Gain time as it does the maths for you.,business,https://budgetexpress.software.informer.com/,10.3 MB,https://budgetexpress.software.informer.com/download/?ca8fad,"July 26, 2024."
15443,grisbi_0.8.9-3_win32_mingw.exe,dd011b9e6b280f8049792044dc12da32,Grisbi,Take control of all your domestic finances easily and free with Grisbi.,business,https://grisbi.informer.com/,11.4 MB,https://grisbi.informer.com/download/?ca2c95fe,"May 29, 2024."
15444,labelflowtrialsetup.exe,155e94138a49af6b38118cd862831480,Print Studio,"Print shipping, inventory, pricing, product barcode labels.",business,https://print-studio.software.informer.com/,53.5 MB,https://print-studio.software.informer.com/download/?cf1ed795,"June 13, 2024."
15445,wealthlabprosetup.exe,a66105da61486b0605237e8ef4e2b10d,Wealth-Lab Pro,It allows users to develop trading strategies based on technical analysis.,business,https://wealth-lab-pro.software.informer.com/,16.1 MB,https://wealth-lab-pro.software.informer.com/download/?cacdd27,"May 23, 2024."
15446,deltatrading6.msi,1d0a622f8e0022a17e76c8feea588e0a,Delta Trading,Professional trading platform for Windows users.,business,https://delta-trading.software.informer.com/,9.6 MB,https://delta-trading.software.informer.com/download/?cf1dc269,"October 15, 2023."
15447,mm50proeng.zip,aaa9dda21132aab7a4eaf8839842a854,MindMapper,Software tool to visually organize your thoughts and ideas.,business,https://mindmapper.software.informer.com/,35.8 MB,https://mindmapper.software.informer.com/download/?ca8bcd,"November 18, 2023."
15448,ganttpv_win_v0.11b.zip,d4f4d0fea73e1a2cf3309d353f0b2cac,GanttPV,"A simple, open source program that will help you to manage their projects.",business,https://ganttpv.software.informer.com/,6.7 MB,https://ganttpv.software.informer.com/download/?ca3b628,"May 17, 2024."
15450,myob_retailmanager_v11.1_au_td_web_2010.exe,ecfc9f4ebbb61da20148f6bccd7a56d1,MYOB RetailManager,"Brings your sales, inventory & customer service in one advanced software.",business,https://myob-retailmanager.software.informer.com/,129 MB,https://myob-retailmanager.software.informer.com/download/?ca280d5,"May 23, 2023."
15451,trialversion.exe,aab3addfde229b6f3309a54e34d83cdf,Asta Powerproject,It enables you to quickly create and update precise project schedules.,business,https://asta-powerproject.software.informer.com/,89 MB,https://asta-powerproject.software.informer.com/download/?ca3332cc,"July 6, 2024."
15452,setupcl1d.exe,dcdc246f49e298b5c8dbd6aefb49e02a,CutLogic 1D,Organizez optimized cutting layouts to be cost effective and time saving.,business,https://cutlogic-1d.software.informer.com/,13.4 MB,https://cutlogic-1d.software.informer.com/download/?ca332a4a,"June 30, 2023."
15453,liveprojectinstallerpremium_kadonkcom.exe,77a8c862747d49288c956d3426bdf337,LiveProject,"It enables you to open, print and export Microsoft Project files.",business,https://liveproject.software.informer.com/,29.7 MB,https://liveproject.software.informer.com/download/?ca8ce9c,"September 29, 2023."
15454,sslite.exe,ff57694a41000e3e51a48b566a61deb1,Stock Screener Lite,"Scan, filter, and screen stocks that meet a predefined set of rules.",business,https://stock-screener-lite.software.informer.com/,3.2 MB,https://stock-screener-lite.software.informer.com/download/?ca746ef,"July 28, 2024."
15455,mytattoo.exe,aa0e32ea3d1b413c0f3c7b28353259b6,My Tattoo,My Tattoo ID is a cost effective solution to meet your labeling needs.,business,https://my-tattoo.software.informer.com/,14.5 MB,https://my-tattoo.software.informer.com/download/?ca3e42f,"May 17, 2024."
15456,hubbinvestorsetup.exe,1f60be2d22adc3907d1e2db5f11b9558,Hubb Investor,Professional investment analysis.,business,https://hubb-investor.software.informer.com/,18.5 MB,http://www.hubbinvestor.com,"April 12, 2024."
15457,pctill.msi,f744124ee93b2ec1bdfe793470ed22d6,PCTill,Software for setting up a PC based EPoS system.,business,https://pctill.software.informer.com/,2 MB,https://pctill.software.informer.com/download/?cf1deff7,"May 27, 2024."
15458,ettpro.exe,4281a67ea03cfaa86333694617c5ff21,Easy Time Tracking Pro,Time tracking and invoicing tool for businesses.,business,https://easy-time-tracking-pro.software.informer.com/,7 MB,https://easy-time-tracking-pro.software.informer.com/download/?caae12,"July 27, 2024."
15459,perfecttableplan_6_0_5.exe,d9a3dea7eff24b09bef204554d19c83f,PerfectTablePlan,Create and print table seating plan for your guests.,business,https://perfecttableplan.informer.com/,35.9 MB,https://perfecttableplan.informer.com/download/?ca27d52f,"July 29, 2024."
15460,etgeowizards99_92.zip,4f1181a1b0eae582892ddb3c753fb694,ET GeoWizards,Set of powerful functions that will help the ArcGIS users to manipulate...,business,https://et-geowizards.software.informer.com/,6.7 MB,https://et-geowizards.software.informer.com/download/?ca15173,"September 26, 2023."
15461,fundmn85.exe,2f0689d16b330f0c0791c0bbca0e894b,Fund Manager,"Keep track of your stocks, mutual funds, bonds...",business,https://fund-manager.software.informer.com/,4 MB,https://fund-manager.software.informer.com/download/?ca36b170,"May 16, 2024."
15462,onestepstandard.zip,ad6de8b4b497545f4b0f433ad8535650,OneStep Accounting,Accounting plus business management software,business,https://onestep-accounting.software.informer.com/,18.9 MB,https://onestep-accounting.software.informer.com/download/?ca33e9b,"June 8, 2024."
15463,aplisoftpromotion.exe,9af3331240d2138d1158f693716ed021,APLI Label,Program to design and print mailing labels and packets.,business,https://apli-label.informer.com/,24.7 MB,https://apli-label.informer.com/download/?ca1115c,"January 15, 2019."
15464,sitekiosk9.exe,5c2f8a8c089f2b4fa80758278c3a35c1,SiteKiosk,"Run computers in kiosk mode, with restricted access.",business,https://sitekiosk.software.informer.com/,151 MB,https://sitekiosk.software.informer.com/download/?ca1b0fb2,"May 21, 2024."
15465,ab2007.exe,4ba87964d02085bc929663b3dfbf5e05,Above & Beyond,planning/managing & tracking active business & personal life,business,https://above-beyond.software.informer.com/,1.8 MB,https://above-beyond.software.informer.com/download/?ca2d7fac,"June 25, 2024."
15466,ingbp_setup_en.exe,ee9236993b75fa87d78896039e4574c0,ING Business Plan,A free software program that you can use to prepare a detailed business plan.,business,https://ing-business-plan.software.informer.com/,37.2 MB,https://ing-business-plan.software.informer.com/download/?ca3f70e,"July 3, 2024."
15467,natracker.exe,8cae3d851fb0f783b93c61e2dec9836a,Network Asset Tracker,Quickly generate a network inventory with agentless Network Asset Tracker.,business,https://network-asset-tracker.software.informer.com/,1.1 MB,https://network-asset-tracker.software.informer.com/download/?cac536,"July 2, 2024."
15468,setuppdidrill0400.exe,e33251cec7e0ac6baac3eda67680517a,PDI Drill Down,Drill Down is a data entry and accounting program.,business,https://pdi-drill-down.software.informer.com/,12.1 MB,https://pdi-drill-down.software.informer.com/download/?ca2148e,"June 23, 2024."
15469,statpac_15.exe,92e0992a4eb26c234e613febe8d4dbf6,StatPac for Windows,StatPac survey software is the right choice for the professional researcher.,business,https://statpac-for-windows.software.informer.com/,25.1 MB,https://statpac-for-windows.software.informer.com/download/?ca1bc2e3,"July 10, 2024."
15470,rbprog.exe,7879e6927ebe2142613e6aa50abdb6b4,Retail Boss POS,Prepare estimates or work orders and print invoices.,business,https://retail-boss-pos.software.informer.com/,16.9 MB,https://retail-boss-pos.software.informer.com/download/?ca29c487,"May 22, 2023."
15471,smartsetup.exe,559e2c6f59cc847489811d59ddc6be36,TechnoRiverStudio,Industry-leading label design / barcode software.,business,https://technoriverstudio.informer.com/,33.1 MB,https://technoriverstudio.informer.com/download/?cf1e2b6c,"June 26, 2024."
15472,easybarcodelabelprosha.exe,0ebcf261cb2c530774e017033b643cec,Easybarcodelabelpro,"Barcode label design software to print labels with barcodes, images...",business,https://easybarcodelabelpro.software.informer.com/,2.3 MB,https://easybarcodelabelpro.software.informer.com/download/?caff41,"July 12, 2024."
15473,vertexfx10.exe,42fd23ecc7d7e0495003d6c6650d82a4,VertexFX Trader,Online trading solution.,business,https://vertexfx-trader.software.informer.com/,11.1 MB,https://vertexfx-trader.software.informer.com/download/?ca50461,"September 17, 2023."
15474,duct32demo.exe,f176abc0b1493d39296e6cf93365ef55,VariTrane Duct Designer,Duct design app to optimize your designs while maintaining minimum pressure.,business,https://varitrane-duct-designer.software.informer.com/,24.8 MB,https://varitrane-duct-designer.software.informer.com/download/?cab06a,"July 27, 2024."
15475,projrisk.zip,cc42b5edb6aac58eafe24a7483dba1c8,Project Risk Analysis,Engineering and risk analysis application.,business,https://project-risk-analysis.software.informer.com/,2.7 MB,http://www.katmarsoftware.com/pra.htm,"May 28, 2023."
15476,expresssetup_standalone_wi.exe,245def7d744b900aa63290cc95188b82,AutoCount Express,It is the entry-level accounting solution of the AutoCount Accounting app.,business,https://autocount-express.software.informer.com/,1.4 MB,https://autocount-express.software.informer.com/download/?cadc467,"July 17, 2024."
15477,isbpw2k.exe,9f3956fb246ad59ce8f84a9ec8936258,Small Business Pack,"It gathers three app in one package, useful for running your business.",business,https://small-business-pack.software.informer.com/,23.4 MB,https://small-business-pack.software.informer.com/download/?ca26e1e,"May 22, 2023."
15479,dmssetup.exe,86887b1ad1356a458d7486e2680a9bc5,Lacerte DMS,It allows you to store and access your critical client files faster.,business,https://lacerte-dms.software.informer.com/,23.1 MB,https://lacerte-dms.software.informer.com/download/?ca5c392,"May 23, 2023."
15480,paypunchent_setup.exe,e77f8fab08f26287fc5f7aa8fc80da1d,PayPunch,Biometric time clock and attendance tracking system.,business,https://paypunch.informer.com/,36.8 MB,https://paypunch.informer.com/download/?cae9ec1,"July 16, 2024."
